mapFilename;taskFilename;step_size;row_size;col_size;num_bots;num_endpoints;last_step;num_tasks;token_id;token_name;current_step;energy system id;energy expenditure;finished_taskstime(s)
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-2.task;5000;21;35;10;312;250;500;GAT_P;GAT_P(count);1637;E_1(R_1);16370;5004265.034453
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-2.task;5000;21;35;10;312;250;500;GAT_P;GAT_P(check);1219;E_1(R_1);12190;5004039.527400
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-2.task;5000;21;35;10;312;250;500;GAT_P;GAT_P(collision);1252;E_1(R_1);12520;5003732.094720
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-2.task;5000;21;35;10;312;250;500;TP;TP[E_1(R_1)];1200;E_1(R_1);12000;5000.192476
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-5.task;5000;21;35;10;312;100;500;GAT;GAT(Greedy);1193;E_1(R_1);11930;5004.377542
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-5.task;5000;21;35;10;312;100;500;GAT;GAT(count);1192;E_1(R_1);11920;5002081.105938
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-5.task;5000;21;35;10;312;100;500;GAT;GAT(check);1459;E_1(R_1);14590;5002052.152392
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-5.task;5000;21;35;10;312;100;500;GAT;GAT(collision);1129;E_1(R_1);11290;5002032.637221
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-5.task;5000;21;35;10;312;100;500;GAT_P;GAT_P(Greedy);1257;E_1(R_1);12570;5004.538940
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-5.task;5000;21;35;10;312;100;500;GAT_P;GAT_P(count);1387;E_1(R_1);13870;5002164.560093
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-5.task;5000;21;35;10;312;100;500;GAT_P;GAT_P(check);1179;E_1(R_1);11790;5002136.650132
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-5.task;5000;21;35;10;312;100;500;GAT_P;GAT_P(collision);1218;E_1(R_1);12180;5002045.333999
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-5.task;5000;21;35;10;312;100;500;TP;TP[E_1(R_1)];1151;E_1(R_1);11510;5000.230548
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-10.task;5000;21;35;10;312;50;500;GAT;GAT(Greedy);1173;E_1(R_1);11730;5002.615893
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-10.task;5000;21;35;10;312;50;500;GAT;GAT(count);1161;E_1(R_1);11610;5001162.099859
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-10.task;5000;21;35;10;312;50;500;GAT;GAT(check);1184;E_1(R_1);11840;5001148.671005
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-10.task;5000;21;35;10;312;50;500;GAT;GAT(collision);1150;E_1(R_1);11500;5001134.042088
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-10.task;5000;21;35;10;312;50;500;GAT_P;GAT_P(Greedy);1220;E_1(R_1);12200;5002.714312
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-10.task;5000;21;35;10;312;50;500;GAT_P;GAT_P(count);1403;E_1(R_1);14030;5001189.392620
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-10.task;5000;21;35;10;312;50;500;GAT_P;GAT_P(check);1186;E_1(R_1);11860;5001177.190875
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-10.task;5000;21;35;10;312;50;500;GAT_P;GAT_P(collision);1166;E_1(R_1);11660;5001168.357073
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-10.task;5000;21;35;10;312;50;500;TP;TP[E_1(R_1)];1163;E_1(R_1);11630;5000.245116
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-500.task;5000;21;35;10;312;1;500;GAT;GAT(Greedy);1134;E_1(R_1);11340;5000.272207
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-500.task;5000;21;35;10;312;1;500;GAT;GAT(count);1134;E_1(R_1);11340;50074.061386
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-500.task;5000;21;35;10;312;1;500;GAT;GAT(check);1134;E_1(R_1);11340;50074.680318
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-500.task;5000;21;35;10;312;1;500;GAT;GAT(collision);1134;E_1(R_1);11340;50076.514194
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-500.task;5000;21;35;10;312;1;500;GAT_P;GAT_P(Greedy);1134;E_1(R_1);11340;5000.272132
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-500.task;5000;21;35;10;312;1;500;GAT_P;GAT_P(count);1134;E_1(R_1);11340;50075.324979
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-500.task;5000;21;35;10;312;1;500;GAT_P;GAT_P(check);1134;E_1(R_1);11340;50073.539297
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-500.task;5000;21;35;10;312;1;500;GAT_P;GAT_P(collision);1134;E_1(R_1);11340;50072.263405
./Instances/small/kiva-10-500-5.map;./Instances/small/kiva-500.task;5000;21;35;10;312;1;500;TP;TP[E_1(R_1)];1148;E_1(R_1);11480;5000.268402
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.2.task;5000;21;35;20;322;2496;500;GAT;GAT(Greedy);2538;E_1(R_1);50760;5000.129100
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.2.task;5000;21;35;20;322;2496;500;GAT;GAT(count);2514;E_1(R_1);50280;50060.027784
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.2.task;5000;21;35;20;322;2496;500;GAT;GAT(check);2523;E_1(R_1);50460;50060.068999
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.2.task;5000;21;35;20;322;2496;500;GAT;GAT(collision);2520;E_1(R_1);50400;50052.123279
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.2.task;5000;21;35;20;322;2496;500;GAT_P;GAT_P(Greedy);2577;E_1(R_1);51540;5000.062722
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.2.task;5000;21;35;20;322;2496;500;GAT_P;GAT_P(count);2517;E_1(R_1);50340;50027.395809
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.2.task;5000;21;35;20;322;2496;500;GAT_P;GAT_P(check);2515;E_1(R_1);50300;50028.974433
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.2.task;5000;21;35;20;322;2496;500;GAT_P;GAT_P(collision);2535;E_1(R_1);50700;50027.527071
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.2.task;5000;21;35;20;322;2496;500;TP;TP[E_1(R_1)];2551;E_1(R_1);51020;5000.181405
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.5.task;5000;21;35;20;322;999;500;GAT;GAT(Greedy);1067;E_1(R_1);21340;5000.214002
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.5.task;5000;21;35;20;322;999;500;GAT;GAT(count);1097;E_1(R_1);21940;500835.845270
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.5.task;5000;21;35;20;322;999;500;GAT;GAT(check);1094;E_1(R_1);21880;500695.102405
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.5.task;5000;21;35;20;322;999;500;GAT;GAT(collision);1077;E_1(R_1);21540;500256.632818
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.5.task;5000;21;35;20;322;999;500;GAT_P;GAT_P(Greedy);1074;E_1(R_1);21480;5000.072147
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.5.task;5000;21;35;20;322;999;500;GAT_P;GAT_P(count);1074;E_1(R_1);21480;50076.646717
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.5.task;5000;21;35;20;322;999;500;GAT_P;GAT_P(check);1075;E_1(R_1);21500;50063.780524
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.5.task;5000;21;35;20;322;999;500;GAT_P;GAT_P(collision);1067;E_1(R_1);21340;50056.371134
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-0.5.task;5000;21;35;20;322;999;500;TP;TP[E_1(R_1)];1091;E_1(R_1);21820;5000.128263
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-1.task;5000;21;35;20;322;500;500;GAT;GAT(Greedy);748;E_1(R_1);14960;5000.400541
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-1.task;5000;21;35;20;322;500;500;GAT;GAT(count);841;E_1(R_1);16820;5004514.739970
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-1.task;5000;21;35;20;322;500;500;GAT;GAT(check);873;E_1(R_1);17460;5003621.537423
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-1.task;5000;21;35;20;322;500;500;GAT;GAT(collision);711;E_1(R_1);14220;5002116.950786
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-1.task;5000;21;35;20;322;500;500;GAT_P;GAT_P(Greedy);703;E_1(R_1);14060;5000.366062
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-1.task;5000;21;35;20;322;500;500;GAT_P;GAT_P(count);812;E_1(R_1);16240;5003531.525855
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-1.task;5000;21;35;20;322;500;500;GAT_P;GAT_P(check);794;E_1(R_1);15880;5002939.199326
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-1.task;5000;21;35;20;322;500;500;GAT_P;GAT_P(collision);802;E_1(R_1);16040;5002010.338090
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-1.task;5000;21;35;20;322;500;500;TP;TP[E_1(R_1)];741;E_1(R_1);14820;5000.088908
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-2.task;5000;21;35;20;322;250;500;GAT;GAT(Greedy);664;E_1(R_1);13280;5002.624971
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-2.task;5000;21;35;20;322;250;500;GAT;GAT(count);837;E_1(R_1);16740;5005428.805434
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-2.task;5000;21;35;20;322;250;500;GAT;GAT(check);693;E_1(R_1);13860;5005004.058017
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-2.task;5000;21;35;20;322;250;500;GAT;GAT(collision);670;E_1(R_1);13400;5004230.169420
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-2.task;5000;21;35;20;322;250;500;GAT_P;GAT_P(Greedy);703;E_1(R_1);14060;5002.757539
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-2.task;5000;21;35;20;322;250;500;GAT_P;GAT_P(count);746;E_1(R_1);14920;5005770.546911
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-2.task;5000;21;35;20;322;250;500;GAT_P;GAT_P(check);755;E_1(R_1);15100;5005405.213686
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-2.task;5000;21;35;20;322;250;500;GAT_P;GAT_P(collision);692;E_1(R_1);13840;5004445.905804
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-2.task;5000;21;35;20;322;250;500;TP;TP[E_1(R_1)];659;E_1(R_1);13180;5000.141100
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-5.task;5000;21;35;20;322;100;500;GAT;GAT(Greedy);665;E_1(R_1);13300;5003.375278
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-5.task;5000;21;35;20;322;100;500;GAT;GAT(count);789;E_1(R_1);15780;5003731.911432
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-5.task;5000;21;35;20;322;100;500;GAT;GAT(check);719;E_1(R_1);14380;5003515.952141
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-5.task;5000;21;35;20;322;100;500;GAT;GAT(collision);697;E_1(R_1);13940;5003404.515243
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-5.task;5000;21;35;20;322;100;500;GAT_P;GAT_P(Greedy);685;E_1(R_1);13700;5003.595881
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-5.task;5000;21;35;20;322;100;500;GAT_P;GAT_P(count);732;E_1(R_1);14640;5003858.890104
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-5.task;5000;21;35;20;322;100;500;GAT_P;GAT_P(check);701;E_1(R_1);14020;5003729.647975
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-5.task;5000;21;35;20;322;100;500;GAT_P;GAT_P(collision);648;E_1(R_1);12960;5003711.086082
./Instances/small/kiva-20-500-5.map;./Instances/small/kiva-5.task;5000;21;35;20;322;100;500;TP;TP[E_1(R_1)];646;E_1(R_1);12920;5000.233839
