mapFilename;taskFilename;step_size;row_size;col_size;num_bots;num_endpoints;last_step;num_tasks;token_id;token_name;current_step;energy system id;energy expenditure;finished_taskstime(s)
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-1.task;10000;21;35;10;312;500;500;GAT_P;GAT_P(Greedy);1863;E_1(R_1);18630;5009.720317
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-1.task;10000;21;35;10;312;500;500;GAT_P;GAT_P(count);2053;E_1(R_1);20530;50010665.406851
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-1.task;10000;21;35;10;312;500;500;GAT_P;GAT_P(check);1949;E_1(R_1);19490;5009886.522571
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-1.task;10000;21;35;10;312;500;500;GAT_P;GAT_P(collision);1904;E_1(R_1);19040;5009162.103409
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-1.task;10000;21;35;10;312;500;500;TP;TP[E_1(R_1)];1775;E_1(R_1);17750;5000.336342
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-2.task;10000;21;35;10;312;250;500;GAT;GAT(Greedy);1771;E_1(R_1);17710;5008.653492
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-2.task;10000;21;35;10;312;250;500;GAT;GAT(count);1749;E_1(R_1);17490;5006438.866886
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-2.task;10000;21;35;10;312;250;500;GAT;GAT(check);1859;E_1(R_1);18590;5006146.112950
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-2.task;10000;21;35;10;312;250;500;GAT;GAT(collision);1845;E_1(R_1);18450;5006147.914027
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-2.task;10000;21;35;10;312;250;500;GAT_P;GAT_P(Greedy);1996;E_1(R_1);19960;5009.342959
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-2.task;10000;21;35;10;312;250;500;GAT_P;GAT_P(count);2094;E_1(R_1);20940;5006954.278181
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-2.task;10000;21;35;10;312;250;500;GAT_P;GAT_P(check);1851;E_1(R_1);18510;5006429.523424
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-2.task;10000;21;35;10;312;250;500;GAT_P;GAT_P(collision);1821;E_1(R_1);18210;5006294.497420
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-2.task;10000;21;35;10;312;250;500;TP;TP[E_1(R_1)];1807;E_1(R_1);18070;5000.404347
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-5.task;10000;21;35;10;312;100;500;GAT;GAT(Greedy);1821;E_1(R_1);18210;5005.093790
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-5.task;10000;21;35;10;312;100;500;GAT;GAT(count);1850;E_1(R_1);18500;5003172.415961
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-5.task;10000;21;35;10;312;100;500;GAT;GAT(check);1813;E_1(R_1);18130;5003049.152867
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-5.task;10000;21;35;10;312;100;500;GAT;GAT(collision);1730;E_1(R_1);17300;5003026.046816
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-5.task;10000;21;35;10;312;100;500;GAT_P;GAT_P(Greedy);1891;E_1(R_1);18910;5005.460826
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-5.task;10000;21;35;10;312;100;500;GAT_P;GAT_P(count);1745;E_1(R_1);17450;5003220.846524
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-5.task;10000;21;35;10;312;100;500;GAT_P;GAT_P(check);1851;E_1(R_1);18510;5003113.967055
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-5.task;10000;21;35;10;312;100;500;GAT_P;GAT_P(collision);1848;E_1(R_1);18480;5003123.333775
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-5.task;10000;21;35;10;312;100;500;TP;TP[E_1(R_1)];1772;E_1(R_1);17720;5000.420493
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-10.task;10000;21;35;10;312;50;500;GAT;GAT(Greedy);1821;E_1(R_1);18210;5002.919927
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-10.task;10000;21;35;10;312;50;500;GAT;GAT(count);2034;E_1(R_1);20340;5001696.173016
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-10.task;10000;21;35;10;312;50;500;GAT;GAT(check);1779;E_1(R_1);17790;5001645.184982
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-10.task;10000;21;35;10;312;50;500;GAT;GAT(collision);1717;E_1(R_1);17170;5001646.188596
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-10.task;10000;21;35;10;312;50;500;GAT_P;GAT_P(Greedy);1897;E_1(R_1);18970;5002.990734
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-10.task;10000;21;35;10;312;50;500;GAT_P;GAT_P(count);2199;E_1(R_1);21990;5001704.909769
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-10.task;10000;21;35;10;312;50;500;GAT_P;GAT_P(check);1824;E_1(R_1);18240;5001697.517637
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-10.task;10000;21;35;10;312;50;500;GAT_P;GAT_P(collision);1814;E_1(R_1);18140;5001899.853257
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-10.task;10000;21;35;10;312;50;500;TP;TP[E_1(R_1)];1762;E_1(R_1);17620;5000.478869
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-500.task;10000;21;35;10;312;1;500;GAT;GAT(Greedy);1709;E_1(R_1);17090;5000.464435
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-500.task;10000;21;35;10;312;1;500;GAT;GAT(count);1709;E_1(R_1);17090;500110.144873
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-500.task;10000;21;35;10;312;1;500;GAT;GAT(check);1709;E_1(R_1);17090;500113.891661
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-500.task;10000;21;35;10;312;1;500;GAT;GAT(collision);1709;E_1(R_1);17090;500115.603014
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-500.task;10000;21;35;10;312;1;500;GAT_P;GAT_P(Greedy);1709;E_1(R_1);17090;5000.485036
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-500.task;10000;21;35;10;312;1;500;GAT_P;GAT_P(count);2144;E_1(R_1);21440;500111.328468
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-500.task;10000;21;35;10;312;1;500;GAT_P;GAT_P(check);1709;E_1(R_1);17090;500105.629348
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-500.task;10000;21;35;10;312;1;500;GAT_P;GAT_P(collision);1709;E_1(R_1);17090;500106.751155
./Instances/small_closed/kiva-10-500-5.map;./Instances/small_closed/kiva-500.task;10000;21;35;10;312;1;500;TP;TP[E_1(R_1)];1743;E_1(R_1);17430;5000.459483
