mapFilename;taskFilename;step_size;row_size;col_size;num_bots;num_endpoints;last_step;num_tasks;token_id;token_name;current_step;energy system id;energy expenditure;finished_tasks;time(s);
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.2.task;5000;21;35;10;312;246;50;TP;TP;294;E_1(R_1);13749;50;0.043080;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.2.task;5000;21;35;10;312;246;50;TTP;TTP(1:1);294;E_1(R_1);13749;50;0.042976;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.2.task;5000;21;35;10;312;246;50;TTP;TTP(0.8:0.8);294;E_1(R_1);13749;50;0.041771;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.2.task;5000;21;35;10;312;246;50;TTP;TTP(0.5:0.5);294;E_1(R_1);13749;50;0.041452;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.2.task;5000;21;35;10;312;246;50;TTP;TTP(0.3:0.3);294;E_1(R_1);13749;50;0.041636;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.2.task;5000;21;35;10;312;246;50;TTP;TTP(0.8:0.3);294;E_1(R_1);13749;50;0.041878;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.2.task;5000;21;35;10;312;246;50;TTP;TTP(0.3:0.8);294;E_1(R_1);13749;50;0.042330;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.2.task;5000;21;35;10;312;246;50;BTT;BTT(1);304;E_1(R_1);13779;68;0.036150;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.2.task;5000;21;35;10;312;246;50;BTT;BTT(0.8);294;E_1(R_1);13749;50;0.042012;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.2.task;5000;21;35;10;312;246;50;BTT;BTT(0.5);294;E_1(R_1);13749;50;0.042115;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.2.task;5000;21;35;10;312;246;50;BTT;BTT(0.3);294;E_1(R_1);13749;50;0.041764;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.5.task;5000;21;35;10;312;99;50;TP;TP;200;E_1(R_1);11758;50;0.012482;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.5.task;5000;21;35;10;312;99;50;TTP;TTP(1:1);208;E_1(R_1);11909;50;0.021242;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.5.task;5000;21;35;10;312;99;50;TTP;TTP(0.8:0.8);217;E_1(R_1);11868;50;0.012481;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.5.task;5000;21;35;10;312;99;50;TTP;TTP(0.5:0.5);217;E_1(R_1);11882;50;0.012439;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.5.task;5000;21;35;10;312;99;50;TTP;TTP(0.3:0.3);217;E_1(R_1);11970;50;0.011916;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.5.task;5000;21;35;10;312;99;50;TTP;TTP(0.8:0.3);217;E_1(R_1);11869;50;0.011976;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.5.task;5000;21;35;10;312;99;50;TTP;TTP(0.3:0.8);217;E_1(R_1);11942;50;0.013217;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.5.task;5000;21;35;10;312;99;50;BTT;BTT(1);205;E_1(R_1);11865;56;0.012941;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.5.task;5000;21;35;10;312;99;50;BTT;BTT(0.8);200;E_1(R_1);11758;50;0.012646;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.5.task;5000;21;35;10;312;99;50;BTT;BTT(0.5);200;E_1(R_1);11758;50;0.012652;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-0.5.task;5000;21;35;10;312;99;50;BTT;BTT(0.3);200;E_1(R_1);11758;50;0.012637;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-1.task;5000;21;35;10;312;50;50;TP;TP;185;E_1(R_1);11474;50;0.010709;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-1.task;5000;21;35;10;312;50;50;TTP;TTP(1:1);185;E_1(R_1);11574;50;0.030562;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-1.task;5000;21;35;10;312;50;50;TTP;TTP(0.8:0.8);182;E_1(R_1);11366;50;0.014134;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-1.task;5000;21;35;10;312;50;50;TTP;TTP(0.5:0.5);201;E_1(R_1);11674;50;0.013542;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-1.task;5000;21;35;10;312;50;50;TTP;TTP(0.3:0.3);190;E_1(R_1);11654;50;0.014282;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-1.task;5000;21;35;10;312;50;50;TTP;TTP(0.8:0.3);180;E_1(R_1);11403;50;0.012114;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-1.task;5000;21;35;10;312;50;50;TTP;TTP(0.3:0.8);201;E_1(R_1);11666;50;0.013826;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-1.task;5000;21;35;10;312;50;50;BTT;BTT(1);211;E_1(R_1);11973;68;0.019090;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-1.task;5000;21;35;10;312;50;50;BTT;BTT(0.8);187;E_1(R_1);11726;56;0.014353;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-1.task;5000;21;35;10;312;50;50;BTT;BTT(0.5);177;E_1(R_1);11426;52;0.011542;
./Instances/small_small/kiva-10-500-5.map;./Instances/small_small/kiva-1.task;5000;21;35;10;312;50;50;BTT;BTT(0.3);185;E_1(R_1);11474;50;0.010883;
